provider,network_name,station_name,latitude,longitude,station_opened,station_closed,station_id
BGR,GR,BUG,51.4412,7.2707,1991-09-01T00:00:00.000000Z,,GR_BUG
BGR,GR,CLL,51.30803,13.00238,1993-04-01T00:00:00.000000Z,,GR_CLL
BGR,GR,CLZ,51.8429,10.3741,1991-02-01T00:00:00.000000Z,,GR_CLZ
BGR,GR,GRA1,49.690776,11.220436,1976-02-17T00:00:00.000000Z,,GR_GRA1
BGR,GR,GRA2,49.654107,11.358088,1976-02-17T00:00:00.000000Z,,GR_GRA2
BGR,GR,GRA3,49.761076,11.31735,1976-02-17T00:00:00.000000Z,,GR_GRA3
BGR,GR,GRB4,49.467841,11.55948,1978-04-04T00:00:00.000000Z,,GR_GRB4
BGR,GR,GSH,50.737,6.3798,1995-07-13T00:00:00.000000Z,,GR_GSH
BGR,GR,TNS,50.2236,8.4489,1991-05-01T00:00:00.000000Z,,GR_TNS
BGR,GR,WET,49.1448,12.8803,1991-06-01T00:00:00.000000Z,,GR_WET
BGR,TH,SCHD,50.53513,11.21193,2008-05-20T00:00:00.000000Z,,TH_SCHD
BGR,TH,TAUT,50.98161,11.71074,2008-05-16T00:00:00.000000Z,,TH_TAUT
BGR,SX,GUNZ,50.3635,12.3316,2003-01-01T00:00:00.000000Z,,SX_GUNZ
BGR,SX,MULD,50.4118,12.4039,2008-03-21T00:00:00.000000Z,,SX_MULD
BGR,SX,ROHR,50.234,12.317,2002-08-21T00:00:00.000000Z,,SX_ROHR
BGR,SX,SCHF,50.6772,12.4031,2002-08-21T00:00:00.000000Z,,SX_SCHF
BGR,SX,TANN,50.415,12.461,2012-06-05T00:00:00.000000Z,,SX_TANN
BGR,SX,WERD,50.448,12.307,2003-01-01T00:00:00.000000Z,,SX_WERD
BGR,SX,WERN,50.2874,12.3761,2005-11-07T12:00:00.000000Z,,SX_WERN
BGR,SX,FBE,50.92117,13.35414,2005-04-26T00:00:00.000000Z,,SX_FBE
GEONET,NZ,BFZ,-40.679647283,176.246245098,1996-04-03T00:00:00.000000Z,,NZ_BFZ
GEONET,NZ,BKZ,-39.165665643,176.492543736,2004-02-11T00:00:00.000000Z,,NZ_BKZ
GEONET,NZ,HIZ,-38.51292897,174.855686101,2004-02-03T00:00:00.000000Z,,NZ_HIZ
GEONET,NZ,KHZ,-42.41598,173.53897,1988-12-08T00:00:00.000000Z,,NZ_KHZ
GEONET,NZ,QRZ,-40.825521618,172.529147829,1990-04-26T00:00:00.000000Z,,NZ_QRZ
GEONET,NZ,URZ,-38.259249093,177.110894471,1990-10-09T00:00:00.000000Z,,NZ_URZ
GEONET,NZ,WPVZ,-39.20400432,175.545921935,2003-12-10T00:00:00.000000Z,2010-12-01T00:00:00.000000Z,NZ_WPVZ
ICGC,CA,CAVN,41.881578,0.750608,1999-06-01T00:00:00.000000Z,,CA_CAVN
ICGC,CA,CBEU,42.255629,2.675797,2007-05-01T00:00:00.000000Z,,CA_CBEU
ICGC,CA,CBRU,42.284408,2.179001,2000-12-01T00:00:00.000000Z,,CA_CBRU
ICGC,CA,CBUD,40.7044,0.8263,2016-03-09T00:00:00.000000Z,,CA_CBUD
ICGC,CA,CFAR,40.5604,0.6614,2016-03-01T00:00:00.000000Z,,CA_CFAR
ICGC,CA,CGAR,41.293309,1.913703,2001-08-01T00:00:00.000000Z,,CA_CGAR
ICGC,CA,CFON,41.761185,2.434581,1999-06-01T00:00:00.000000Z,,CA_CFON
ICGC,CA,CLLI,42.478105,1.972973,1999-06-01T00:00:00.000000Z,,CA_CLLI
ICGC,CA,CMAS,40.72568,0.313875,2006-04-01T00:00:00.000000Z,,CA_CMAS
ICGC,CA,CORG,42.229088,1.316531,2001-02-01T00:00:00.000000Z,,CA_CORG
ICGC,CA,CORI,41.972401,2.048795,2006-02-01T00:00:00.000000Z,,CA_CORI
ICGC,CA,CPAL,42.310533,3.16244,2007-03-01T00:00:00.000000Z,,CA_CPAL
ICGC,CA,CSOR,42.374429,1.132743,2001-12-01T00:00:00.000000Z,,CA_CSOR
ICGC,CA,CARA,42.707643,0.818132,2011-11-16T00:00:00.000000Z,,CA_CARA
ICGC,CA,CCAS,41.882875,2.904141,2005-12-16T00:00:00.000000Z,,CA_CCAS
ICGC,CA,ARBS,42.434492,1.533754,2009-10-01T00:00:00.000000Z,,CA_ARBS
ICGC,CA,COBS,40.7141,1.3573,2005-08-13T00:00:00.000000Z,,CA_COBS
ICGC,ES,EOSO,28.0718,-15.5525,2002-01-17T00:00:00.000000Z,,ES_EOSO
ICGC,ES,ECAL,41.9413,-6.7371,2001-12-07T00:00:00.000000Z,,ES_ECAL
ICGC,ES,EMUR,37.8422,-1.2405,2000-01-15T00:00:00.000000Z,,ES_EMUR
ICGC,ES,EJON,42.4487,2.8886,2002-03-22T00:00:00.000000Z,,ES_EJON
IPGP,WI,ABD,16.47438,-61.48807,2012-09-26T00:00:00.000000Z,,WI_ABD
IPGP,WI,ANBD,17.048,-61.765,2014-09-17T00:00:00.000000Z,,WI_ANBD
IPGP,GL,MML,16.04454,-61.66907,2016-09-15T15:00:00.000000Z,,GL_MML
IPGP,GL,TAG,16.03908,-61.66835,1994-01-01T00:00:00.000000Z,,GL_TAG
IPGP,GL,AMC,16.04768,-61.6659,2003-02-01T00:00:00.000000Z,,GL_AMC
IPGP,GL,SCG,16.02636,-61.68604,1997-01-08T00:00:00.000000Z,,GL_SCG
IPGP,GL,CDE,16.04069,-61.66064,1968-01-01T00:00:00.000000Z,,GL_CDE
IPGP,G,RER,-21.1712,55.73986,1986-02-10T00:00:00.000000Z,,G_RER
IPGP,G,PEL,-33.143607,-70.67494,1995-10-04T00:00:00.000000Z,,G_PEL
IPGP,G,NOUC,-22.09863,166.30665,1988-03-21T00:00:00.000000Z,,G_NOUC
IPGP,G,DRV,-66.664908,140.002069,1986-02-01T00:00:00.000000Z,,G_DRV
IPGP,G,AIS,-37.79635,77.569186,1993-12-25T00:00:00.000000Z,,G_AIS
IPGP,G,CCD,-75.1065,123.305,2007-01-01T00:00:00.000000Z,,G_CCD
IPGP,G,CRZF,-46.43096,51.855308,1986-02-01T00:00:00.000000Z,,G_CRZF
IPGP,G,COYC,-45.57299,-72.08139,2004-12-17T00:00:00.000000Z,,G_COYC
IPGP,G,FDF,14.734971,-61.146311,1998-11-25T00:00:00.000000Z,,G_FDF
IPGP,G,KIP,21.42,-158.0112,1986-04-17T00:00:00.000000Z,,G_KIP
IPGP,G,PPTF,-17.5896,-149.56525,2009-04-25T00:00:00.000000Z,,G_PPTF
IPGP,G,CAN,-35.318715,148.996325,1987-11-27T00:00:00.000000Z,,G_CAN
IPGP,G,TRIS,-37.0681,-12.3152,2004-03-03T00:00:00.000000Z,,G_TRIS
IPGP,G,HDC,10.00201,-84.11142,1997-03-08T00:00:00.000000Z,,G_HDC
IPGP,G,CLF,48.02579,2.26,2008-07-10T00:00:00.000000Z,,G_CLF
IPGP,G,UNM,19.329662,-99.178065,1990-06-06T00:00:00.000000Z,,G_UNM
IPGP,G,WUS,41.200716,79.216498,1988-10-31T00:00:00.000000Z,,G_WUS
IPGP,G,FOMA,-24.97565,46.978877,2008-09-01T00:00:00.000000Z,,G_FOMA
IPGP,G,ROCAM,-19.75553,63.37014,2012-12-15T00:00:00.000000Z,,G_ROCAM
IPGP,G,MBO,14.392024,-16.955467,1985-09-01T00:00:00.000000Z,,G_MBO
IPGP,G,ATD,11.530725,42.846634,1993-07-07T00:00:00.000000Z,,G_ATD
IPGP,G,MPG,5.11011,-52.644483,2000-07-03T00:00:00.000000Z,,G_MPG
IPGP,G,TAOE,-8.85492,-140.14775,2004-11-01T20:00:00.000000Z,,G_TAOE
IPGP,G,DZM,-22.07164,166.44377,2003-09-01T00:00:00.000000Z,,G_DZM
IRIS,2H,ICEZ,-77.551697,167.281998,2017-01-01T00:00:00.000000Z,,2H_ICEZ
IRIS,2H,NAUS,-77.521896,167.150406,2016-12-18T00:00:00.000000Z,,2H_NAUS
IRIS,4F,VALP,32.5202,-97.1425,2017-03-10T00:00:00.000000Z,,4F_VALP
IRIS,4F,VBB1,32.452,-97.2331,2015-05-10T00:00:00.000000Z,,4F_VBB1
IRIS,4F,VNLC,32.5759,-97.2036,2015-05-10T00:00:00.000000Z,,4F_VNLC
IRIS,4F,VSAB,32.4963,-97.2303,2015-05-10T00:00:00.000000Z,,4F_VSAB
IRIS,5H,ANNI,37.935001,-77.9655,2017-06-15T22:30:00.000000Z,,5H_ANNI
IRIS,5H,BEAR,37.528999,-78.287003,2017-03-30T18:00:00.000000Z,,5H_BEAR
IRIS,5H,BEAV,37.998402,-77.999298,2017-06-08T17:30:00.000000Z,,5H_BEAV
IRIS,5H,BUCK,37.452,-78.663498,2017-05-19T16:30:00.000000Z,,5H_BUCK
IRIS,5H,DAVE,37.551201,-78.370102,2017-04-21T16:00:00.000000Z,,5H_DAVE
IRIS,5H,DEBI,37.922401,-78.099197,2017-06-15T18:30:00.000000Z,,5H_DEBI
IRIS,5H,FORK,37.7425,-78.268799,2017-04-28T18:30:00.000000Z,,5H_FORK
IRIS,5H,GARY,37.924,-78.0159,2017-06-16T16:30:00.000000Z,,5H_GARY
IRIS,5H,GATE,37.7887,-78.407402,2017-06-09T15:30:00.000000Z,,5H_GATE
IRIS,5H,GOLD,37.683601,-78.368103,2017-06-23T19:30:00.000000Z,,5H_GOLD
IRIS,5H,GOOD,37.603199,-78.644798,2017-09-07T20:30:00.000000Z,,5H_GOOD
IRIS,5H,GREG,37.3825,-79.539299,2017-06-24T17:30:00.000000Z,,5H_GREG
IRIS,5H,HOPK,37.963001,-78.018799,2017-05-12T15:00:00.000000Z,,5H_HOPK
IRIS,5H,JILL,37.9781,-77.824898,2017-03-31T17:00:00.000000Z,,5H_JILL
IRIS,5H,KNDY,37.5835,-78.466202,2017-06-23T16:00:00.000000Z,,5H_KNDY
IRIS,5H,MARK,37.933498,-78.035004,2017-04-28T22:30:00.000000Z,,5H_MARK
IRIS,5H,METL,37.889301,-77.969902,2017-05-11T21:00:00.000000Z,,5H_METL
IRIS,5H,NORA,37.920502,-77.983002,2017-06-16T15:00:00.000000Z,,5H_NORA
IRIS,5H,PETT,37.978802,-77.812599,2017-04-29T17:30:00.000000Z,,5H_PETT
IRIS,5H,PTTI,37.940399,-77.986198,2017-04-20T19:00:00.000000Z,,5H_PTTI
IRIS,5H,PWTN,37.533001,-77.986,2017-03-30T21:00:00.000000Z,,5H_PWTN
IRIS,5H,SHOE,37.972698,-78.0308,2017-04-29T15:00:00.000000Z,,5H_SHOE
IRIS,5H,TRCY,37.900002,-77.839798,2017-03-31T19:00:00.000000Z,,5H_TRCY
IRIS,7F,ARK1,35.266602,-92.403503,2010-01-01T00:00:00.000000Z,,7F_ARK1
IRIS,7F,ARK2,35.334099,-92.298203,2010-01-01T00:00:00.000000Z,,7F_ARK2
IRIS,7F,X201,35.292599,-92.362297,2010-01-01T00:00:00.000000Z,,7F_X201
IRIS,7F,X301,35.242199,-92.4002,2010-01-01T00:00:00.000000Z,,7F_X301
IRIS,9F,COVA,-43.612999,169.968002,2010-01-22T00:00:00.000000Z,,9F_COVA
IRIS,9F,EORO,-43.425999,170.169006,2008-11-07T00:00:00.000000Z,,9F_EORO
IRIS,9F,FRAN,-43.380001,170.160004,2009-02-07T00:00:00.000000Z,,9F_FRAN
IRIS,9F,GOVA,-43.639,170.503006,2009-02-17T03:44:00.000000Z,,9F_GOVA
IRIS,9F,LABE,-43.546001,170.244995,2008-12-09T00:00:00.000000Z,,9F_LABE
IRIS,9F,MTBA,-43.688,169.641006,2013-03-27T11:59:59.000000Z,,9F_MTBA
IRIS,9F,POCR2,-43.352001,170.223007,2009-03-24T00:00:00.000000Z,,9F_POCR2
IRIS,9F,WHAT2,-43.278999,170.360001,2009-03-22T00:00:00.000000Z,,9F_WHAT2
IRIS,9F,WHYM,-43.441002,170.371002,2008-11-11T23:14:00.000000Z,,9F_WHYM
IRIS,AC,BCI,42.3666,20.067499,2009-12-22T00:00:00.000000Z,,AC_BCI
IRIS,AC,LSK,40.149899,20.5987,2010-01-01T00:00:00.000000Z,,AC_LSK
IRIS,AC,PHP,41.6847,20.4408,2009-12-22T00:00:00.000000Z,,AC_PHP
IRIS,AC,PUK,42.042599,19.892599,2009-12-22T00:00:00.000000Z,,AC_PUK
IRIS,AC,TPE,40.294701,20.009399,2010-01-01T00:00:00.000000Z,,AC_TPE
IRIS,AC,VLO,40.468601,19.495501,2009-12-22T00:00:00.000000Z,,AC_VLO
IRIS,AE,113A,32.768299,-113.766701,2009-01-28T00:00:00.000000Z,,AE_113A
IRIS,AE,319A,31.3757,-109.280899,2011-12-01T00:00:00.000000Z,,AE_319A
IRIS,AE,BABIT,35.745548,-112.422218,2017-10-27T00:00:00.000000Z,,AE_BABIT
IRIS,AE,BARN,35.27668,-111.73571,2017-10-27T00:00:00.000000Z,,AE_BARN
IRIS,AE,DUN6,32.553799,-109.090103,2016-01-01T00:00:00.000000Z,,AE_DUN6
IRIS,AE,PRCT,35.055786,-112.710289,2017-10-27T00:00:00.000000Z,,AE_PRCT
IRIS,AE,TONTO,33.649147,-111.007675,2017-10-27T00:00:00.000000Z,,AE_TONTO
IRIS,AE,U15A,36.428001,-112.291496,2011-12-01T00:00:00.000000Z,,AE_U15A
IRIS,AE,W13A,35.097382,-113.894318,2011-12-01T00:00:00.000000Z,,AE_W13A
IRIS,AE,X16A,34.417801,-111.441101,2009-02-04T00:00:00.000000Z,,AE_X16A
IRIS,AE,X18A,34.529301,-109.950104,2011-12-01T00:00:00.000000Z,,AE_X18A
IRIS,AE,Y14A,33.938301,-113.004799,2011-12-01T00:00:00.000000Z,,AE_Y14A
IRIS,AF,ANKE,9.5827,39.741798,2009-05-07T00:00:00.000000Z,,AF_ANKE
IRIS,AF,BOBN,-1.66,29.23666,2012-02-23T00:00:00.000000Z,,AF_BOBN
IRIS,AF,CNG,-26.2917,32.1883,2005-11-03T00:00:00.000000Z,,AF_CNG
IRIS,AF,CVNA,-31.482,19.762,2014-06-02T15:00:00.000000Z,,AF_CVNA
IRIS,AF,DODT,-6.186,35.748001,2007-02-11T00:00:00.000000Z,,AF_DODT
IRIS,AF,GRM,-33.313,26.507999,2006-05-10T00:00:00.000000Z,,AF_GRM
IRIS,AF,HVD,-30.605,25.497,2006-04-26T00:00:00.000000Z,,AF_HVD
IRIS,AF,MOPA,-23.517,31.398,2017-03-15T00:00:00.000000Z,,AF_MOPA
IRIS,AF,PKA,-29.67,22.757,2006-10-16T00:00:00.000000Z,,AF_PKA
IRIS,AF,POGA,-27.346,31.707,2014-06-05T00:00:00.000000Z,,AF_POGA
IRIS,AF,SEK,-28.323,27.625,2006-04-16T00:00:00.000000Z,,AF_SEK
IRIS,AF,SOE,-32.712002,25.562,2008-09-28T00:00:00.000000Z,,AF_SOE
IRIS,AF,TEBE,0.0536,32.483002,2007-11-14T00:00:00.000000Z,,AF_TEBE
IRIS,AF,TEZI,-15.747,26.016001,2006-01-10T00:00:00.000000Z,,AF_TEZI
IRIS,AF,UPI,-28.362,21.253,,,AF_UPI
IRIS,AF,WDLM,-26.424,27.422,2019-08-22T13:00:00.000000Z,,AF_WDLM
IRIS,AG,CCAR,33.917,-91.772,2010-02-24T00:00:00.000000Z,,AG_CCAR
IRIS,AG,FCAR,35.89,-92.124,2010-02-16T00:00:00.000000Z,,AG_FCAR
IRIS,AG,HHAR,36.282,-93.94,2010-03-03T00:00:00.000000Z,,AG_HHAR
IRIS,AG,LCAR,36.07,-91.154,2010-02-10T00:00:00.000000Z,,AG_LCAR
IRIS,AG,U40A,36.3563,-92.8535,2016-06-21T17:00:00.000000Z,,AG_U40A
IRIS,AG,WHAR,35.29,-92.289,2010-02-15T00:00:00.000000Z,,AG_WHAR
IRIS,AG,WLAR,33.688,-93.112,2010-02-23T00:00:00.000000Z,,AG_WLAR
IRIS,AG,X40A,34.4873,-92.8342,2016-06-22T17:00:00.000000Z,,AG_X40A
IRIS,AK,ANM,64.5646,-165.3732,2010-06-21T00:00:00.000000Z,,AK_ANM
IRIS,AK,ATKA,52.201599,-174.197495,2002-10-03T00:00:00.000000Z,,AK_ATKA
IRIS,AK,BAGL,60.489601,-142.091507,2013-01-01T00:00:00.000000Z,,AK_BAGL
IRIS,AK,BAL,61.035999,-142.346207,2010-06-18T00:00:00.000000Z,,AK_BAL
IRIS,AK,BARK,60.403,-142.493103,2013-01-01T00:00:00.000000Z,,AK_BARK
IRIS,AK,BARN,61.059502,-141.662201,2013-01-01T00:00:00.000000Z,,AK_BARN
IRIS,AK,BCP,59.9534,-139.6369,2011-08-15T00:00:00.000000Z,,AK_BCP
IRIS,AK,BERG,60.3932,-143.700394,2013-01-01T00:00:00.000000Z,,AK_BERG
IRIS,AK,BESE,58.5792,-134.8559,2003-09-20T00:00:00.000000Z,,AK_BESE
IRIS,AK,BGLC,60.1205,-143.2841,2005-07-16T00:00:00.000000Z,,AK_BGLC
IRIS,AK,BMR,60.9677,-144.6051,2000-08-07T00:00:00.000000Z,,AK_BMR
IRIS,AK,BPAW,64.099701,-150.987305,2004-05-13T00:00:00.000000Z,,AK_BPAW
IRIS,AK,BRLK,59.7511,-150.9063,2008-07-01T00:00:00.000000Z,,AK_BRLK
IRIS,AK,BRSE,59.741699,-150.741394,2013-07-01T00:00:00.000000Z,,AK_BRSE
IRIS,AK,BWN,64.173203,-149.299103,2009-08-27T00:00:00.000000Z,,AK_BWN
IRIS,AK,CAPN,60.768299,-151.1539,2013-07-01T00:00:00.000000Z,,AK_CAPN
IRIS,AK,CAST,63.4188,-152.084396,2006-08-05T00:00:00.000000Z,,AK_CAST
IRIS,AK,CCB,64.6453,-147.8053,2009-01-28T00:00:00.000000Z,,AK_CCB
IRIS,AK,CHI,55.8218,-155.6225,2008-09-15T00:00:00.000000Z,,AK_CHI
IRIS,AK,CHN,54.831001,-159.589493,2013-06-27T00:00:00.000000Z,,AK_CHN
IRIS,AK,CHUM,63.8827,-152.3152,2004-06-02T00:00:00.000000Z,,AK_CHUM
IRIS,AK,CNP,59.5251,-151.2373,2008-07-24T00:00:00.000000Z,,AK_CNP
IRIS,AK,COLD,67.2269,-150.2038,2004-05-19T00:00:00.000000Z,,AK_COLD
IRIS,AK,COLD,67.2278,-150.207,,,AK_COLD
IRIS,AK,CRQ,60.7523,-143.092606,2010-06-20T00:00:00.000000Z,,AK_CRQ
IRIS,AK,CTG,60.9649,-141.3401,2010-06-18T00:00:00.000000Z,,AK_CTG
IRIS,AK,CUT,62.4058,-150.2625,2014-05-15T00:00:00.000000Z,,AK_CUT
IRIS,AK,CYK,60.082298,-142.487198,2010-07-21T00:00:00.000000Z,,AK_CYK
IRIS,AK,DCPH,59.090599,-138.215393,2002-08-03T00:00:00.000000Z,,AK_DCPH
IRIS,AK,DHY,63.075298,-147.3759,2008-07-09T00:00:00.000000Z,,AK_DHY
IRIS,AK,DIV,61.1292,-145.7749,1999-01-07T00:00:00.000000Z,,AK_DIV
IRIS,AK,DOT,63.648201,-144.069702,2003-10-15T00:00:00.000000Z,,AK_DOT
IRIS,AK,EYAK,60.548698,-145.75,2002-10-03T00:00:00.000000Z,,AK_EYAK
IRIS,AK,FALS,54.8564,-163.417603,2002-06-19T00:00:00.000000Z,,AK_FALS
IRIS,AK,FIB,61.1656,-150.177505,1996-01-04T00:00:00.000000Z,,AK_FIB
IRIS,AK,FID,60.727699,-146.598694,2010-07-26T00:00:00.000000Z,,AK_FID
IRIS,AK,FIRE,61.142601,-150.2164,2013-07-20T00:00:00.000000Z,,AK_FIRE
IRIS,AK,FYU,66.565697,-145.234207,2009-07-23T00:00:00.000000Z,,AK_FYU
IRIS,AK,GAMB,63.775799,-171.703598,2002-02-23T00:00:00.000000Z,,AK_GAMB
IRIS,AK,GCSA,64.745499,-156.881805,2000-06-24T00:00:00.000000Z,,AK_GCSA
IRIS,AK,GCSA,64.746101,-156.879196,2000-06-24T00:00:00.000000Z,,AK_GCSA
IRIS,AK,GHO,61.771,-148.926,2011-05-30T00:00:00.000000Z,,AK_GHO
IRIS,AK,GLB,61.4417,-143.8123,2010-09-12T00:00:00.000000Z,,AK_GLB
IRIS,AK,GLI,60.8792,-147.095901,2010-07-26T00:00:00.000000Z,,AK_GLI
IRIS,AK,GLM,64.987801,-147.399902,2011-10-19T00:00:00.000000Z,,AK_GLM
IRIS,AK,GOAT,60.580502,-144.729202,2013-01-01T00:00:00.000000Z,,AK_GOAT
IRIS,AK,GRIN,60.2805,-143.321,2005-07-22T00:00:00.000000Z,,AK_GRIN
IRIS,AK,GRNC,60.731499,-141.755798,2013-01-01T00:00:00.000000Z,,AK_GRNC
IRIS,AK,HARP,62.3986,-145.1567,2002-11-09T00:00:00.000000Z,,AK_HARP
IRIS,AK,HARP,62.3987,-145.1568,,,AK_HARP
IRIS,AK,HDA,64.4095,-146.9477,2008-09-03T00:00:00.000000Z,,AK_HDA
IRIS,AK,HDA,64.4091,-146.9482,2012-10-01T00:00:00.000000Z,,AK_HDA
IRIS,AK,HIN,60.396,-146.503494,2009-11-01T00:00:00.000000Z,,AK_HIN
IRIS,AK,HMT,60.3351,-144.2623,2011-07-16T00:00:00.000000Z,,AK_HMT
IRIS,AK,HOM,59.6572,-151.651505,2009-06-18T00:00:00.000000Z,,AK_HOM
IRIS,AK,ISLE,60.6024,-142.3406,2006-07-04T00:00:00.000000Z,,AK_ISLE
IRIS,AK,JIS,58.275799,-134.384796,2001-04-11T00:00:00.000000Z,,AK_JIS
IRIS,AK,KAI,59.9268,-144.418793,2011-07-10T00:00:00.000000Z,,AK_KAI
IRIS,AK,KHIT,60.442699,-143.251007,2013-01-01T00:00:00.000000Z,,AK_KHIT
IRIS,AK,KIAG,60.9231,-142.360504,2013-01-01T00:00:00.000000Z,,AK_KIAG
IRIS,AK,KLU,61.4924,-145.9227,2008-09-13T00:00:00.000000Z,,AK_KLU
IRIS,AK,KNK,61.4131,-148.4585,2010-06-13T00:00:00.000000Z,,AK_KNK
IRIS,AK,KOTZ,66.895103,-162.600006,2014-05-06T00:00:00.000000Z,,AK_KOTZ
IRIS,AK,KTH,63.5527,-150.923294,2003-06-08T00:00:00.000000Z,,AK_KTH
IRIS,AK,KULT,60.247398,-142.723404,2013-01-01T00:00:00.000000Z,,AK_KULT
IRIS,AK,LOGN,60.824001,-141.004807,2013-01-01T00:00:00.000000Z,,AK_LOGN
IRIS,AK,MCAR,61.3836,-143.024,2013-01-01T00:00:00.000000Z,,AK_MCAR
IRIS,AK,MCK,63.7318,-148.937302,1998-08-15T00:00:00.000000Z,,AK_MCK
IRIS,AK,MDM,64.9602,-148.2319,2008-08-15T00:00:00.000000Z,,AK_MDM
IRIS,AK,MESA,60.178501,-141.9505,2013-01-01T00:00:00.000000Z,,AK_MESA
IRIS,AK,MESA,60.1782,-141.949799,2013-01-01T00:00:00.000000Z,,AK_MESA
IRIS,AK,MLY,65.030403,-150.744202,2009-08-05T00:00:00.000000Z,,AK_MLY
IRIS,AK,NEA,64.592201,-149.070602,2012-05-01T00:00:00.000000Z,,AK_NEA
IRIS,AK,NEA2,64.5928,-149.0694,2014-06-12T00:00:00.000000Z,,AK_NEA2
IRIS,AK,NICH,60.2357,-143.9713,2005-07-18T00:00:00.000000Z,,AK_NICH
IRIS,AK,NIKH,52.972099,-168.854996,2007-06-21T00:00:00.000000Z,,AK_NIKH
IRIS,AK,NKA,60.7425,-151.239502,2012-09-20T00:00:00.000000Z,,AK_NKA
IRIS,AK,PAX,62.969898,-145.469894,2003-10-06T00:00:00.000000Z,,AK_PAX
IRIS,AK,PIN,60.095901,-140.252502,2003-05-28T00:00:00.000000Z,,AK_PIN
IRIS,AK,PNL,59.667,-139.401398,2001-08-16T00:00:00.000000Z,,AK_PNL
IRIS,AK,PPD,65.517403,-145.524597,2011-09-05T00:00:00.000000Z,,AK_PPD
IRIS,AK,PPLA,62.896198,-152.189407,2002-12-11T00:00:00.000000Z,,AK_PPLA
IRIS,AK,PTPK,61.187099,-142.467194,2013-01-01T00:00:00.000000Z,,AK_PTPK
IRIS,AK,PWL,60.858398,-148.333405,2010-09-13T00:00:00.000000Z,,AK_PWL
IRIS,AK,RAG,60.3863,-144.6773,2006-06-16T00:00:00.000000Z,,AK_RAG
IRIS,AK,RC01,61.088902,-149.738998,1998-08-07T00:00:00.000000Z,,AK_RC01
IRIS,AK,RDOG,68.0541,-162.908005,2009-06-20T00:00:00.000000Z,,AK_RDOG
IRIS,AK,RIDG,63.7399,-144.8462,2007-07-01T00:00:00.000000Z,,AK_RIDG
IRIS,AK,RKAV,60.2994,-141.347794,2013-01-01T00:00:00.000000Z,,AK_RKAV
IRIS,AK,RND,63.405602,-148.860199,2008-06-15T00:00:00.000000Z,,AK_RND
IRIS,AK,SAMH,60.129398,-140.782806,2013-01-01T00:00:00.000000Z,,AK_SAMH
IRIS,AK,SAW,61.806999,-148.331604,1999-11-07T00:00:00.000000Z,,AK_SAW
IRIS,AK,SCM,61.832001,-147.328995,2009-06-28T00:00:00.000000Z,,AK_SCM
IRIS,AK,SCRK,63.976101,-143.990494,2007-07-01T00:00:00.000000Z,,AK_SCRK
IRIS,AK,SGA,60.5341,-145.208206,2010-09-15T00:00:00.000000Z,,AK_SGA
IRIS,AK,SII,56.5593,-154.1842,2007-08-29T00:00:00.000000Z,,AK_SII
IRIS,AK,SKN,61.98,-151.5317,2006-05-15T00:00:00.000000Z,,AK_SKN
IRIS,AK,SLK,60.5117,-150.223099,2013-07-01T00:00:00.000000Z,,AK_SLK
IRIS,AK,SSN,61.4636,-150.7467,2008-08-15T00:00:00.000000Z,,AK_SSN
IRIS,AK,SSP,60.1791,-142.8388,2011-07-30T00:00:00.000000Z,,AK_SSP
IRIS,AK,SUCK,60.071999,-143.779007,2013-01-01T00:00:00.000000Z,,AK_SUCK
IRIS,AK,SWD,60.1043,-149.4526,2001-06-04T00:00:00.000000Z,,AK_SWD
IRIS,AK,TABL,60.439899,-141.144302,2013-01-01T00:00:00.000000Z,,AK_TABL
IRIS,AK,TGL,60.754101,-142.829193,2010-06-19T00:00:00.000000Z,,AK_TGL
IRIS,AK,TNA,65.559799,-167.926697,1998-10-24T00:00:00.000000Z,,AK_TNA
IRIS,AK,TRF,63.450199,-150.289307,2003-06-06T00:00:00.000000Z,,AK_TRF
IRIS,AK,TRF,63.4501,-150.2892,2003-06-06T00:00:00.000000Z,,AK_TRF
IRIS,AK,UNV,53.8452,-166.504501,1999-02-19T00:00:00.000000Z,,AK_UNV
IRIS,AK,VRDI,61.227501,-143.454498,2013-01-01T00:00:00.000000Z,,AK_VRDI
IRIS,AK,WAT1,62.8295,-148.5509,2012-08-12T00:00:00.000000Z,,AK_WAT1
IRIS,AK,WAT2,62.962799,-148.585495,2012-08-13T00:00:00.000000Z,,AK_WAT2
IRIS,AK,WAT3,62.681198,-148.537704,2012-08-12T00:00:00.000000Z,,AK_WAT3
IRIS,AK,WAT4,62.8349,-147.942093,2012-08-12T00:00:00.000000Z,,AK_WAT4
IRIS,AK,WAT6,62.580799,-147.740005,2013-08-01T00:00:00.000000Z,,AK_WAT6
IRIS,AK,WAT7,62.8331,-148.8476,2013-08-01T00:00:00.000000Z,,AK_WAT7
IRIS,AK,WAX,60.448002,-142.852905,2011-07-23T00:00:00.000000Z,,AK_WAX
IRIS,AK,WRH,64.4716,-148.0918,2009-06-30T00:00:00.000000Z,,AK_WRH
IRIS,AK,YAH,60.358299,-141.751007,2011-08-18T00:00:00.000000Z,,AK_YAH
IRIS,AO,OSAR,35.706402,-90.012558,2011-09-06T00:00:00.000000Z,,AO_OSAR
IRIS,AT,AKUT,54.13517,-165.771851,2004-11-17T00:00:00.000000Z,,AT_AKUT
